UF;valor;id_servico;dia_venda
CE;338.0;639;3
CE;130.0;639;4
PA;130.0;639;5
CE;446.0;639;6
CE;268.0;639;7
CE;41.0;640;1
CE;130.0;640;2
CE;171.0;640;3
CE;535.0;640;4
ES;171.0;640;5
CE;130.0;640;6
CE;269.0;640;7
GO;212.0;640;8
PA;130.0;640;9
GO;253.0;640;10
GO;212.0;640;11
BA;171.0;640;12
DF;82.0;640;13
CE;91.0;640;14
BA;89.0;640;15
ES;253.0;640;16
BA;89.0;640;17
MA;89.0;640;18
BA;89.0;641;1
DF;171.0;641;2
CE;269.0;641;3
ES;212.0;641;4
CE;396.0;641;5
MA;253.0;641;6
BA;130.0;641;7
MA;171.0;641;8
CE;180.0;641;9
MA;89.0;641;10
CE;171.0;641;11
CE;219.0;642;1
MA;130.0;642;2
CE;179.0;642;3
AM;171.0;642;4
DF;171.0;642;5
BA;130.0;642;6
CE;245.0;642;7
BA;89.0;642;8
BA;89.0;642;9
AM;130.0;642;10
MA;89.0;642;11
CE;91.0;642;12
BA;130.0;642;13
CE;269.0;642;14
MA;130.0;642;15
BA;130.0;643;1
CE;91.0;643;2
CE;180.0;643;3
CE;89.0;643;4
CE;170.0;643;5
MG;130.0;643;6
CE;89.0;643;7
CE;269.0;643;8
CE;179.0;643;9
CE;130.0;643;10
CE;535.0;643;11
CE;89.0;643;12
CE;170.0;643;13
BA;89.0;643;14
CE;130.0;644;1
BA;41.0;644;2
BA;171.0;644;3
CE;268.0;644;4
BA;253.0;644;5
CE;446.0;644;6
CE;91.0;644;7
CE;357.0;644;8
CE;41.0;644;9
CE;535.0;644;10
CE;179.0;645;1
MA;89.0;645;2
CE;269.0;645;3
CE;130.0;645;4
CE;130.0;645;5
CE;130.0;645;6
MA;171.0;645;7
AL;130.0;645;8
MA;89.0;645;9
MG;171.0;646;1
BA;130.0;646;2
CE;357.0;646;3
CE;89.0;646;4
CE;212.0;646;5
CE;171.0;646;6
MA;89.0;646;7
AL;253.0;647;1
AM;130.0;647;2
BA;89.0;647;3
CE;171.0;647;4
CE;179.0;647;5
CE;357.0;647;6
CE;624.0;647;7
CE;180.0;647;8
CE;358.0;647;9
AL;89.0;647;10
MA;171.0;648;1
CE;41.0;648;2
CE;179.0;648;3
CE;268.0;648;4
CE;91.0;648;5
BA;130.0;649;1
BA;130.0;649;2
AL;130.0;649;3
CE;180.0;649;4
GO;253.0;649;5
CE;144.0;649;6
CE;130.0;649;7
BA;89.0;650;1
CE;212.0;650;2
CE;253.0;650;3
CE;82.0;650;4
CE;358.0;650;5
ES;171.0;650;6
BA;130.0;650;7
CE;130.0;651;1
DF;130.0;651;2
BA;171.0;651;3
AM;89.0;651;4
CE;180.0;651;5
CE;357.0;651;6
AL;89.0;652;1
ES;82.0;652;2
CE;358.0;652;3
CE;89.0;652;4
CE;268.0;652;5
CE;180.0;652;6
CE;171.0;652;7
CE;169.0;652;8
MT;253.0;653;1
CE;130.0;653;2
BA;130.0;653;3
CE;82.0;653;4
MG;89.0;653;5
BA;130.0;653;6
DF;130.0;653;7
CE;91.0;653;8
BA;171.0;653;9
DF;212.0;654;1
CE;180.0;654;2
CE;346.0;654;3
CE;89.0;654;4
CE;714.0;654;5
CE;130.0;654;6
CE;357.0;654;7
MA;130.0;654;8
CE;180.0;654;9
MA;130.0;655;1
BA;89.0;655;2
ES;171.0;655;3
MA;89.0;655;4
CE;268.0;655;5
CE;130.0;655;6
DF;171.0;655;7
CE;91.0;656;1
CE;91.0;656;2
CE;269.0;656;3
CE;91.0;656;4
CE;130.0;656;5
CE;269.0;656;6
BA;171.0;656;7
CE;164.0;656;8
PA;212.0;656;9
MG;41.0;656;10
CE;536.0;656;11
CE;268.0;657;1
MG;130.0;657;2
ES;130.0;657;3
CE;357.0;657;4
AL;89.0;657;5
CE;310.0;658;1
CE;171.0;658;2
BA;130.0;658;3
MA;130.0;658;4
CE;180.0;658;5
CE;269.0;659;1
CE;180.0;659;2
CE;179.0;659;3
CE;89.0;659;4
CE;89.0;659;5
BA;89.0;659;6
CE;179.0;659;7
CE;171.0;659;8
AM;89.0;659;9
MA;171.0;659;10
CE;130.0;659;11
CE;625.0;659;12
MA;130.0;659;13
MA;89.0;659;14
BA;130.0;659;15
CE;41.0;660;1
CE;357.0;660;2
CE;357.0;660;3
BA;89.0;660;4
CE;268.0;660;5
CE;358.0;660;6
CE;536.0;660;7
MA;171.0;660;8
CE;91.0;660;9
BA;130.0;660;10
BA;89.0;660;11
CE;447.0;660;12
BA;89.0;660;13
AM;130.0;660;14
AM;130.0;660;15
CE;91.0;660;16
CE;179.0;661;1
MA;130.0;661;2
CE;269.0;661;3
MA;212.0;661;4
CE;130.0;661;5
AL;212.0;661;6
CE;91.0;661;7
BA;89.0;661;8
CE;130.0;661;9
MA;130.0;661;10
CE;358.0;661;11
CE;221.0;661;12
BA;89.0;662;1
CE;91.0;662;2
BA;171.0;662;3
CE;224.0;662;4
BA;89.0;662;5
BA;130.0;662;6
CE;82.0;662;7
PA;253.0;662;8
CE;89.0;662;9
MG;171.0;662;10
MA;130.0;663;1
BA;130.0;663;2
ES;41.0;663;3
CE;253.0;663;4
CE;294.0;663;5
CE;179.0;663;6
CE;357.0;663;7
CE;89.0;663;8
AM;130.0;663;9
CE;41.0;663;10
CE;180.0;663;11
PE;253.0;663;12
CE;536.0;663;13
DF;130.0;663;14
BA;294.0;663;15
CE;89.0;663;16
CE;268.0;663;17
CE;171.0;664;1
ES;89.0;664;2
CE;179.0;664;3
BA;89.0;664;4
CE;624.0;664;5
BA;130.0;664;6
AL;212.0;664;7
CE;358.0;664;8
MG;171.0;664;9
ES;89.0;665;1
MA;89.0;665;2
BA;130.0;665;3
CE;123.0;665;4
GO;171.0;665;5
AM;89.0;665;6
CE;164.0;665;7
BA;89.0;665;8
CE;179.0;665;9
CE;180.0;665;10
CE;268.0;665;11
CE;89.0;665;12
CE;358.0;666;1
CE;180.0;666;2
CE;447.0;666;3
DF;171.0;666;4
CE;358.0;666;5
CE;535.0;666;6
CE;212.0;666;7
BA;89.0;666;8
CE;180.0;666;9
BA;89.0;666;10
CE;179.0;667;1
BA;89.0;667;2
MA;171.0;667;3
MA;253.0;667;4
CE;130.0;667;5
MA;171.0;667;6
CE;260.0;667;7
CE;179.0;667;8
MA;171.0;667;9
PA;212.0;667;10
MA;171.0;667;11
CE;171.0;668;1
MG;171.0;668;2
CE;179.0;668;3
CE;268.0;668;4
CE;82.0;668;5
CE;91.0;668;6
CE;130.0;668;7
CE;230.0;669;1
MG;212.0;669;2
MA;89.0;669;3
CE;89.0;669;4
CE;212.0;669;5
CE;171.0;669;6
MA;130.0;669;7
AL;130.0;669;8
CE;130.0;669;9
BA;212.0;669;10
CE;123.0;669;11
CE;257.0;669;12
CE;82.0;669;13
BA;130.0;669;14
BA;130.0;669;15
DF;130.0;669;16
DF;130.0;669;17
MA;89.0;669;18
CE;179.0;670;1
BA;89.0;670;2
MG;212.0;670;3
MA;212.0;670;4
CE;268.0;670;5
CE;91.0;670;6
MA;89.0;670;7
CE;253.0;670;8
CE;91.0;670;9
CE;130.0;670;10
CE;89.0;670;11
CE;200.0;670;12
BA;130.0;670;13
CE;130.0;670;14
AL;171.0;670;15
BA;171.0;670;16
CE;91.0;671;1
CE;171.0;671;2
CE;89.0;671;3
DF;89.0;671;4
CE;89.0;671;5
CE;268.0;671;6
CE;358.0;671;7
BA;130.0;671;8
CE;268.0;671;9
DF;89.0;672;1
CE;89.0;672;2
CE;268.0;672;3
CE;171.0;672;4
CE;171.0;672;5
CE;269.0;672;6
CE;91.0;672;7
CE;180.0;672;8
CE;212.0;672;9
CE;91.0;672;10
CE;158.0;672;11
MA;89.0;672;12
BA;89.0;672;13
CE;91.0;673;1
CE;212.0;673;2
ES;130.0;673;3
CE;357.0;673;4
CE;180.0;673;5
DF;212.0;673;6
BA;89.0;673;7
BA;89.0;674;1
AC;253.0;674;2
AL;89.0;674;3
CE;171.0;674;4
CE;357.0;674;5
CE;130.0;674;6
PA;212.0;675;1
CE;268.0;675;2
CE;268.0;675;3
MG;130.0;675;4
CE;123.0;675;5
MA;89.0;675;6
MA;89.0;675;7
BA;130.0;675;8
CE;130.0;675;9
CE;171.0;675;10
AM;89.0;676;1
ES;130.0;676;2
BA;130.0;676;3
BA;89.0;676;4
DF;171.0;676;5
CE;624.0;676;6
CE;358.0;676;7
MA;89.0;676;8
CE;179.0;676;9
CE;358.0;676;10
CE;180.0;676;11
BA;212.0;676;12
CE;179.0;677;1
CE;260.0;677;2
CE;446.0;677;3
CE;624.0;677;4
CE;253.0;677;5
MA;212.0;677;6
CE;269.0;677;7
CE;137.0;677;8
GO;253.0;677;9
PA;212.0;677;10
MA;89.0;677;11
BA;130.0;677;12
CE;258.0;678;1
DF;130.0;678;2
MG;171.0;678;3
MA;89.0;678;4
CE;89.0;678;5
CE;91.0;678;6
CE;171.0;678;7
CE;89.0;678;8
CE;358.0;678;9
CE;91.0;679;1
BA;89.0;679;2
MA;130.0;679;3
BA;212.0;679;4
BA;294.0;679;5
CE;179.0;679;6
BA;89.0;679;7
CE;179.0;680;1
AL;130.0;680;2
CE;89.0;680;3
MG;212.0;680;4
CE;130.0;680;5
BA;89.0;680;6
CE;268.0;680;7
CE;129.0;680;8
CE;268.0;680;9
CE;447.0;680;10
BA;130.0;680;11
MA;130.0;680;12
MA;130.0;681;1
ES;89.0;681;2
CE;89.0;681;3
CE;212.0;681;4
ES;171.0;681;5
CE;269.0;681;6
MG;89.0;681;7
CE;178.0;681;8
CE;178.0;681;9
BA;89.0;681;10
AL;89.0;681;11
MT;294.0;681;12
CE;396.0;681;13
CE;89.0;681;14
AM;171.0;681;15
BA;89.0;681;16
DF;82.0;681;17
CE;130.0;682;1
CE;89.0;682;2
CE;82.0;682;3
CE;171.0;682;4
AM;130.0;682;5
MA;171.0;682;6
CE;41.0;682;7
CE;257.0;682;8
CE;357.0;682;9
CE;82.0;682;10
CE;123.0;683;1
MA;130.0;683;2
BA;41.0;683;3
CE;432.0;683;4
DF;171.0;683;5
CE;91.0;683;6
AL;89.0;683;7
CE;268.0;683;8
CE;268.0;683;9
CE;268.0;684;1
CE;82.0;684;2
MA;171.0;684;3
BA;171.0;684;4
CE;179.0;684;5
CE;89.0;684;6
PA;130.0;684;7
CE;89.0;684;8
CE;268.0;684;9
CE;180.0;684;10
CE;447.0;685;1
CE;179.0;685;2
CE;212.0;685;3
CE;89.0;685;4
CE;297.0;685;5
CE;446.0;685;6
CE;130.0;685;7
CE;357.0;685;8
BA;89.0;685;9
BA;212.0;685;10
CE;179.0;686;1
BA;171.0;686;2
CE;89.0;686;3
CE;171.0;686;4
CE;171.0;686;5
CE;447.0;686;6
CE;91.0;686;7
CE;253.0;686;8
AM;171.0;686;9
CE;180.0;686;10
CE;82.0;686;11
MA;89.0;686;12
CE;89.0;686;13
CE;625.0;686;14
AP;171.0;686;15
BA;89.0;686;16
CE;130.0;686;17
CE;130.0;687;1
CE;268.0;687;2
CE;269.0;687;3
BA;89.0;687;4
CE;268.0;687;5
CE;268.0;687;6
BA;212.0;687;7
CE;89.0;687;8
BA;89.0;688;1
CE;82.0;688;2
CE;91.0;688;3
MA;89.0;688;4
CE;212.0;688;5
CE;180.0;688;6
CE;130.0;688;7
AM;253.0;688;8
CE;89.0;688;9
CE;89.0;688;10
CE;257.0;688;11
GO;130.0;688;12
CE;89.0;688;13
DF;130.0;689;1
CE;130.0;689;2
CE;130.0;689;3
CE;294.0;689;4
BA;130.0;689;5
DF;89.0;689;6
CE;91.0;689;7
CE;446.0;689;8
CE;269.0;689;9
CE;219.0;690;1
AP;171.0;690;2
CE;212.0;690;3
BA;212.0;690;4
CE;713.0;690;5
CE;269.0;690;6
CE;91.0;690;7
CE;294.0;691;1
MA;130.0;691;2
CE;357.0;691;3
BA;89.0;691;4
CE;130.0;691;5
AM;294.0;691;6
BA;89.0;691;7
CE;171.0;691;8
CE;212.0;692;1
AL;171.0;692;2
CE;179.0;692;3
CE;179.0;692;4
MG;130.0;692;5
BA;171.0;692;6
BA;89.0;692;7
CE;446.0;692;8
BA;130.0;692;9
CE;82.0;693;1
PE;130.0;693;2
MA;130.0;693;3
CE;269.0;693;4
CE;268.0;693;5
MA;89.0;693;6
CE;268.0;693;7
AL;130.0;693;8
CE;212.0;693;9
CE;269.0;694;1
BA;171.0;694;2
CE;357.0;694;3
AM;171.0;694;4
PA;212.0;694;5
CE;179.0;694;6
CE;268.0;694;7
CE;130.0;694;8
CE;41.0;694;9
GO;89.0;694;10
MA;89.0;695;1
CE;357.0;695;2
CE;180.0;695;3
MG;89.0;695;4
CE;268.0;695;5
CE;41.0;695;6
CE;171.0;695;7
ES;212.0;695;8
DF;89.0;695;9
CE;179.0;695;10
MG;89.0;695;11
CE;171.0;695;12
CE;171.0;695;13
CE;268.0;696;1
BA;89.0;696;2
MA;89.0;696;3
CE;89.0;696;4
CE;130.0;696;5
AM;253.0;696;6
DF;171.0;696;7
CE;171.0;696;8
CE;269.0;696;9
CE;91.0;696;10
CE;179.0;696;11
CE;91.0;696;12
MA;130.0;696;13
GO;171.0;696;14
CE;89.0;696;15
BA;212.0;696;16
DF;89.0;696;17
CE;89.0;696;18
BA;130.0;696;19
AL;89.0;697;1
MA;89.0;697;2
CE;130.0;697;3
CE;89.0;697;4
CE;357.0;697;5
CE;179.0;697;6
CE;269.0;697;7
CE;171.0;698;1
CE;91.0;698;2
CE;241.0;698;3
CE;180.0;698;4
AM;212.0;698;5
BA;130.0;698;6
CE;171.0;698;7
BA;89.0;698;8
CE;41.0;698;9
CE;130.0;698;10
CE;358.0;698;11
CE;358.0;698;12
MG;171.0;698;13
CE;269.0;698;14
BA;130.0;698;15
MA;130.0;698;16
MA;130.0;698;17
CE;91.0;699;1
CE;89.0;699;2
MG;171.0;699;3
MA;171.0;699;4
CE;82.0;699;5
CE;268.0;699;6
CE;179.0;699;7
ES;212.0;699;8
CE;119.0;699;9
CE;268.0;699;10
BA;130.0;699;11
GO;89.0;700;1
CE;91.0;700;2
CE;171.0;700;3
CE;269.0;700;4
CE;212.0;700;5
BA;89.0;700;6
CE;212.0;701;1
AM;212.0;701;2
CE;358.0;701;3
CE;180.0;701;4
CE;91.0;701;5
MA;253.0;701;6
CE;268.0;701;7
BA;171.0;701;8
BA;89.0;701;9
AM;89.0;701;10
MA;130.0;701;11
AL;89.0;701;12
MA;171.0;702;1
AL;130.0;702;2
CE;269.0;702;3
CE;269.0;702;4
CE;155.0;702;5
MA;171.0;702;6
BA;253.0;703;1
CE;171.0;703;2
MA;171.0;703;3
CE;212.0;703;4
CE;190.0;703;5
CE;171.0;703;6
CE;253.0;703;7
BA;130.0;703;8
CE;89.0;703;9
CE;179.0;704;1
BA;89.0;704;2
DF;89.0;704;3
CE;179.0;704;4
CE;446.0;704;5
CE;180.0;704;6
MA;89.0;704;7
AL;89.0;704;8
MA;171.0;704;9
BA;130.0;704;10
ES;171.0;705;1
PA;294.0;705;2
BA;130.0;705;3
ES;212.0;705;4
BA;89.0;705;5
BA;171.0;705;6
CE;130.0;705;7
CE;260.0;705;8
BA;89.0;705;9
CE;89.0;705;10
CE;91.0;705;11
CE;180.0;705;12
MA;130.0;705;13
CE;357.0;705;14
GO;212.0;705;15
CE;171.0;706;1
CE;357.0;706;2
BA;294.0;706;3
BA;130.0;706;4
MA;171.0;706;5
MA;171.0;706;6
BA;212.0;706;7
CE;123.0;706;8
CE;358.0;706;9
CE;268.0;706;10
BA;82.0;707;1
BA;130.0;707;2
CE;130.0;707;3
BA;89.0;707;4
MG;89.0;707;5
BA;89.0;707;6
MA;89.0;707;7
BA;89.0;707;8
CE;179.0;707;9
ES;212.0;707;10
CE;268.0;708;1
CE;82.0;708;2
MG;130.0;708;3
BA;130.0;708;4
CE;89.0;708;5
CE;269.0;708;6
CE;130.0;708;7
BA;171.0;708;8
CE;130.0;708;9
CE;179.0;709;1
CE;89.0;709;2
MA;89.0;709;3
CE;89.0;709;4
SP;212.0;709;5
MA;89.0;709;6
AL;89.0;709;7
MA;89.0;709;8
CE;130.0;709;9
CE;535.0;709;10
CE;180.0;709;11
CE;82.0;709;12
CE;294.0;709;13
MA;212.0;709;14
SP;253.0;709;15
CE;89.0;710;1
CE;268.0;710;2
CE;269.0;710;3
CE;357.0;710;4
DF;123.0;710;5
MG;82.0;710;6
PA;294.0;710;7
CE;130.0;710;8
AM;89.0;710;9
AM;212.0;710;10
AP;171.0;710;11
CE;268.0;710;12
MA;171.0;711;1
CE;171.0;711;2
CE;164.0;711;3
CE;82.0;711;4
BA;130.0;711;5
CE;48.0;712;1
CE;268.0;712;2
AL;89.0;712;3
CE;89.0;712;4
CE;269.0;712;5
CE;137.0;712;6
MA;171.0;712;7
MA;171.0;712;8
CE;179.0;712;9
CE;89.0;712;10
CE;268.0;712;11
CE;212.0;713;1
MA;294.0;713;2
CE;41.0;713;3
CE;205.0;713;4
ES;171.0;713;5
GO;171.0;713;6
MA;89.0;713;7
CE;82.0;713;8
BA;89.0;713;9
CE;179.0;713;10
CE;91.0;714;1
CE;202.0;714;2
MA;130.0;714;3
CE;269.0;714;4
BA;130.0;714;5
CE;137.0;714;6
BA;130.0;714;7
CE;536.0;714;8
CE;269.0;714;9
CE;268.0;714;10
CE;89.0;714;11
DF;123.0;714;12
CE;447.0;714;13
CE;130.0;714;14
CE;180.0;714;15
CE;268.0;715;1
AM;130.0;715;2
AP;212.0;715;3
CE;48.0;715;4
CE;269.0;715;5
CE;269.0;715;6
AL;89.0;715;7
CE;144.0;715;8
BA;89.0;715;9
CE;171.0;715;10
CE;357.0;715;11
CE;171.0;715;12
CE;41.0;715;13
CE;234.0;715;14
CE;179.0;715;15
CE;180.0;715;16
CE;447.0;715;17
ES;212.0;716;1
CE;446.0;716;2
CE;41.0;716;3
CE;357.0;716;4
BA;89.0;716;5
CE;180.0;716;6
MA;89.0;716;7
ES;171.0;716;8
AC;89.0;716;9
CE;447.0;717;1
CE;535.0;717;2
CE;130.0;717;3
BA;171.0;717;4
BA;89.0;717;5
BA;89.0;717;6
MA;89.0;717;7
CE;179.0;717;8
MA;130.0;718;1
MA;89.0;718;2
CE;357.0;718;3
ES;212.0;718;4
MA;89.0;718;5
CE;180.0;718;6
CE;82.0;718;7
CE;180.0;718;8
MA;171.0;718;9
DF;89.0;718;10
CE;171.0;718;11
CE;180.0;718;12
CE;89.0;718;13
CE;179.0;718;14
CE;130.0;718;15
CE;89.0;718;16
CE;82.0;718;17
GO;41.0;719;1
BA;89.0;719;2
MA;89.0;719;3
BA;212.0;719;4
BA;130.0;719;5
CE;180.0;719;6
BA;89.0;719;7
CE;89.0;719;8
AP;130.0;719;9
CE;269.0;719;10
MA;294.0;719;11
CE;41.0;719;12
CE;82.0;719;13
CE;268.0;719;14
CE;177.0;720;1
CE;164.0;720;2
CE;179.0;720;3
BA;130.0;720;4
BA;130.0;720;5
MA;171.0;720;6
CE;179.0;720;7
CE;179.0;720;8
CE;212.0;720;9
CE;191.0;720;10
MA;130.0;720;11
CE;179.0;720;12
CE;150.0;720;13
CE;179.0;720;14
MA;212.0;721;1
BA;130.0;721;2
CE;446.0;721;3
CE;179.0;721;4
BA;171.0;721;5
CE;91.0;721;6
CE;130.0;721;7
CE;345.0;721;8
BA;89.0;721;9
MA;130.0;722;1
CE;357.0;722;2
CE;130.0;722;3
CE;269.0;722;4
MA;253.0;722;5
CE;82.0;722;6
CE;171.0;722;7
CE;180.0;722;8
CE;447.0;722;9
DF;253.0;722;10
CE;41.0;722;11
CE;212.0;722;12
BA;171.0;723;1
CE;130.0;723;2
CE;180.0;723;3
CE;91.0;723;4
BA;89.0;723;5
CE;89.0;723;6
CE;892.0;723;7
AM;130.0;723;8
CE;89.0;723;9
BA;89.0;723;10
CE;219.0;724;1
BA;212.0;724;2
CE;89.0;724;3
DF;130.0;724;4
MA;171.0;724;5
ES;130.0;724;6
CE;268.0;724;7
AP;294.0;724;8
MA;130.0;724;9
MA;130.0;724;10
CE;357.0;725;1
CE;397.0;725;2
CE;41.0;725;3
ES;130.0;725;4
CE;179.0;725;5
CE;203.0;725;6
BA;171.0;726;1
BA;89.0;726;2
CE;447.0;726;3
CE;212.0;727;1
CE;357.0;727;2
CE;91.0;727;3
BA;130.0;727;4
CE;91.0;728;1
CE;91.0;728;2
CE;447.0;728;3
CE;130.0;728;4
BA;89.0;728;5
MA;171.0;728;6
CE;179.0;728;7
CE;130.0;728;8
BA;89.0;729;1
BA;89.0;729;2
GO;171.0;729;3
CE;268.0;729;4
GO;171.0;729;5
CE;268.0;729;6
CE;130.0;729;7
CE;130.0;729;8
CE;171.0;730;1
CE;358.0;730;2
AL;212.0;730;3
CE;171.0;730;4
CE;624.0;730;5
CE;446.0;730;6
CE;269.0;730;7
BA;294.0;730;8
BA;89.0;730;9
CE;179.0;730;10
CE;41.0;731;1
MG;89.0;731;2
CE;180.0;731;3
CE;357.0;731;4
BA;212.0;731;5
CE;269.0;731;6
ES;89.0;731;7
CE;91.0;731;8
ES;171.0;731;9
AP;171.0;732;1
ES;89.0;732;2
PB;294.0;732;3
MA;41.0;732;4
CE;180.0;732;5
CE;179.0;732;6
CE;357.0;732;7
CE;268.0;732;8
PA;212.0;732;9
CE;130.0;732;10
CE;446.0;733;1
AC;130.0;733;2
BA;171.0;733;3
CE;268.0;733;4
CE;130.0;733;5
CE;536.0;733;6
CE;130.0;733;7
GO;89.0;733;8
BA;294.0;734;1
CE;268.0;734;2
CE;130.0;734;3
CE;269.0;734;4
BA;89.0;734;5
CE;358.0;734;6
BA;130.0;734;7
CE;624.0;734;8
CE;268.0;735;1
MG;171.0;735;2
CE;446.0;735;3
MA;130.0;735;4
CE;268.0;735;5
CE;446.0;736;1
CE;357.0;736;2
CE;89.0;736;3
BA;89.0;736;4
BA;171.0;736;5
CE;212.0;736;6
CE;82.0;736;7
MA;171.0;736;8
CE;82.0;736;9
CE;357.0;737;1
CE;82.0;737;2
MA;130.0;737;3
DF;89.0;737;4
BA;89.0;737;5
CE;89.0;737;6
CE;180.0;737;7
CE;179.0;737;8
BA;253.0;737;9
ES;41.0;737;10
CE;171.0;737;11
MA;171.0;737;12
CE;536.0;737;13
CE;431.0;737;14
CE;179.0;738;1
CE;446.0;738;2
BA;171.0;738;3
MA;89.0;738;4
CE;268.0;738;5
BA;171.0;738;6
MG;130.0;738;7
CE;447.0;738;8
CE;447.0;738;9
CE;180.0;738;10
CE;179.0;738;11
BA;130.0;739;1
AC;89.0;739;2
CE;179.0;739;3
GO;171.0;739;4
CE;91.0;739;5
BA;130.0;739;6
CE;446.0;739;7
AL;130.0;739;8
PE;294.0;739;9
CE;145.0;739;10
CE;212.0;740;1
MG;130.0;740;2
MA;89.0;740;3
CE;269.0;740;4
CE;357.0;740;5
CE;91.0;740;6
CE;89.0;740;7
CE;158.0;740;8
CE;89.0;740;9
CE;130.0;741;1
BA;89.0;741;2
CE;89.0;741;3
CE;89.0;741;4
CE;190.0;741;5
MA;253.0;741;6
BA;89.0;741;7
BA;171.0;741;8
CE;179.0;741;9
BA;89.0;741;10
CE;171.0;741;11
GO;82.0;741;12
CE;180.0;741;13
CE;180.0;741;14
AM;130.0;741;15
BA;171.0;741;16
CE;624.0;742;1
CE;41.0;742;2
CE;536.0;742;3
CE;130.0;742;4
CE;130.0;742;5
CE;269.0;742;6
BA;130.0;742;7
CE;91.0;743;1
CE;130.0;743;2
CE;347.0;743;3
CE;171.0;743;4
CE;212.0;743;5
BA;212.0;743;6
CE;269.0;743;7
ES;171.0;743;8
AM;253.0;743;9
BA;89.0;743;10
BA;89.0;743;11
ES;89.0;743;12
CE;41.0;744;1
AP;212.0;744;2
CE;130.0;744;3
MA;130.0;744;4
AL;89.0;744;5
CE;82.0;744;6
MA;89.0;744;7
BA;41.0;744;8
CE;358.0;744;9
CE;268.0;744;10
CE;535.0;744;11
CE;89.0;744;12
GO;89.0;744;13
BA;89.0;745;1
BA;130.0;745;2
CE;446.0;745;3
CE;268.0;745;4
CE;357.0;745;5
CE;446.0;745;6
BA;130.0;745;7
AM;130.0;745;8
CE;179.0;745;9
CE;447.0;745;10
CE;180.0;745;11
AL;89.0;745;12
CE;171.0;745;13
CE;269.0;746;1
CE;180.0;746;2
CE;268.0;746;3
CE;358.0;746;4
GO;41.0;746;5
CE;268.0;746;6
ES;82.0;746;7
BA;89.0;746;8
CE;269.0;746;9
CE;41.0;746;10
CE;294.0;747;1
CE;89.0;747;2
CE;345.0;747;3
BA;89.0;747;4
MA;130.0;747;5
MA;89.0;747;6
BA;253.0;747;7
CE;357.0;747;8
CE;89.0;747;9
CE;89.0;747;10
CE;123.0;748;1
BA;123.0;748;2
CE;269.0;748;3
MA;130.0;748;4
CE;180.0;748;5
AM;130.0;748;6
CE;82.0;748;7
AP;171.0;748;8
CE;358.0;748;9
CE;180.0;748;10
CE;179.0;748;11
AM;89.0;749;1
CE;130.0;749;2
CE;268.0;749;3
CE;179.0;749;4
CE;202.0;749;5
CE;139.0;749;6
CE;253.0;749;7
BA;89.0;749;8
CE;268.0;749;9
BA;130.0;749;10
BA;89.0;750;1
ES;89.0;750;2
CE;91.0;750;3
CE;171.0;750;4
CE;130.0;750;5
MA;171.0;750;6
BA;130.0;750;7
AL;171.0;750;8
ES;171.0;751;1
CE;212.0;751;2
MA;89.0;751;3
CE;179.0;751;4
CE;294.0;751;5
CE;180.0;751;6
PA;171.0;751;7
DF;171.0;751;8
DF;89.0;752;1
CE;268.0;752;2
GO;130.0;752;3
CE;89.0;752;4
CE;180.0;752;5
BA;212.0;752;6
BA;89.0;752;7
CE;89.0;752;8
CE;123.0;752;9
CE;285.0;752;10
CE;357.0;752;11
CE;417.0;752;12
CE;212.0;753;1
CE;89.0;753;2
PA;294.0;753;3
BA;130.0;753;4
CE;89.0;753;5
GO;171.0;753;6
BA;212.0;753;7
CE;89.0;753;8
CE;268.0;753;9
CE;253.0;753;10
CE;358.0;753;11
PB;253.0;753;12
RJ;89.0;754;1
GO;89.0;754;2
CE;130.0;754;3
CE;179.0;754;4
CE;535.0;754;5
MG;171.0;754;6
AP;89.0;754;7
BA;89.0;754;8
CE;268.0;754;9
BA;89.0;754;10
CE;268.0;754;11
DF;89.0;754;12
BA;171.0;755;1
PE;253.0;755;2
ES;130.0;755;3
CE;89.0;755;4
CE;269.0;755;5
CE;130.0;755;6
CE;130.0;755;7
MA;171.0;755;8
CE;139.0;755;9
CE;170.0;756;1
CE;171.0;756;2
CE;180.0;756;3
CE;535.0;756;4
CE;91.0;756;5
BA;89.0;756;6
CE;91.0;756;7
CE;446.0;756;8
CE;130.0;756;9
BA;130.0;756;10
CE;208.0;756;11
CE;268.0;756;12
AL;130.0;756;13
CE;180.0;756;14
CE;180.0;757;1
CE;130.0;757;2
CE;89.0;757;3
CE;91.0;757;4
CE;130.0;757;5
MA;89.0;757;6
CE;269.0;757;7
MA;130.0;758;1
CE;446.0;758;2
CE;89.0;758;3
BA;89.0;758;4
AL;89.0;758;5
CE;41.0;758;6
CE;89.0;758;7
BA;130.0;758;8
CE;91.0;758;9
MA;171.0;759;1
CE;91.0;759;2
BA;130.0;759;3
CE;219.0;759;4
CE;41.0;759;5
AL;171.0;759;6
GO;89.0;759;7
CE;89.0;759;8
CE;91.0;759;9
CE;160.0;760;1
AP;130.0;760;2
CE;171.0;760;3
BA;89.0;760;4
CE;82.0;760;5
BA;253.0;760;6
CE;188.0;760;7
AP;212.0;760;8
CE;123.0;760;9
CE;357.0;760;10
MA;41.0;760;11
BA;171.0;760;12
CE;89.0;760;13
CE;130.0;760;14
CE;268.0;760;15
CE;130.0;760;16
BA;89.0;761;1
CE;269.0;761;2
BA;89.0;761;3
CE;91.0;761;4
CE;123.0;761;5
